# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - Sentient.mp3
# position_ms	bpm	beat_number
296950	130.00	4
297411	130.00	1
297873	130.00	2
298335	130.00	3
298796	130.00	4
299258	130.00	1
299719	130.00	2
300181	130.00	3
300642	130.00	4
301104	130.00	1
301565	130.00	2
302027	130.00	3
302488	130.00	4
302950	130.00	1
303411	130.00	2
303873	130.00	3
304335	130.00	4
304796	130.00	1
305258	130.00	2
305719	130.00	3
306181	130.00	4
306642	130.00	1
307104	130.00	2
307565	130.00	3
308027	130.00	4
308488	130.00	1
308950	130.00	2
309411	130.00	3
309873	130.00	4
310335	130.00	1
310796	130.00	2
311258	130.00	3
311719	130.00	4
312181	130.00	1
312642	130.00	2
313104	130.00	3
313565	130.00	4
314027	130.00	1
314488	130.00	2
314950	130.00	3
315411	130.00	4
315873	130.00	1
316335	130.00	2
316796	130.00	3
317258	130.00	4
317719	130.00	1
318181	130.00	2
318642	130.00	3
319104	130.00	4
319565	130.00	1
320027	130.00	2
320488	130.00	3
320950	130.00	4
321411	130.00	1
321873	130.00	2
322335	130.00	3
322796	130.00	4
323258	130.00	1
323719	130.00	2
324181	130.00	3
324642	130.00	4
325104	130.00	1
325565	130.00	2
326027	130.00	3
326488	130.00	4
326950	130.00	1
327411	130.00	2
327873	130.00	3
328335	130.00	4
328796	130.00	1
329258	130.00	2
329719	130.00	3
330181	130.00	4
330642	130.00	1
331104	130.00	2
331565	130.00	3
332027	130.00	4
332488	130.00	1
332950	130.00	2
333411	130.00	3
333873	130.00	4
334335	130.00	1
334796	130.00	2
335258	130.00	3
335719	130.00	4
336181	130.00	1
336642	130.00	2
337104	130.00	3
337565	130.00	4
338027	130.00	1
338488	130.00	2
338950	130.00	3
339411	130.00	4
339873	130.00	1
340335	130.00	2
340796	130.00	3
341258	130.00	4
341719	130.00	1
342181	130.00	2
342642	130.00	3
343104	130.00	4
343565	130.00	1
344027	130.00	2
344488	130.00	3
344950	130.00	4
345411	130.00	1
345873	130.00	2
346335	130.00	3
346796	130.00	4
347258	130.00	1
347719	130.00	2
348181	130.00	3
348642	130.00	4
349104	130.00	1
349565	130.00	2
350027	130.00	3
350488	130.00	4
350950	130.00	1
351411	130.00	2
351873	130.00	3
352335	130.00	4
352796	130.00	1
353258	130.00	2
353719	130.00	3
354181	130.00	4
354642	130.00	1
355104	130.00	2
355565	130.00	3
356027	130.00	4
356488	130.00	1
356950	130.00	2
357411	130.00	3
357873	130.00	4
358335	130.00	1
358796	130.00	2
359258	130.00	3
359719	130.00	4
360181	130.00	1
360642	130.00	2
361104	130.00	3
361565	130.00	4
362027	130.00	1
362488	130.00	2
362950	130.00	3
363411	130.00	4
363873	130.00	1
364335	130.00	2
364796	130.00	3
365258	130.00	4
365719	130.00	1
366181	130.00	2
366642	130.00	3
367104	130.00	4
367565	130.00	1
368027	130.00	2
368488	130.00	3
368950	130.00	4
369411	130.00	1
369873	130.00	2
370335	130.00	3
370796	130.00	4
371258	130.00	1
371719	130.00	2
372181	130.00	3
372642	130.00	4
373104	130.00	1
373565	130.00	2
374027	130.00	3
374488	130.00	4
374950	130.00	1
375411	130.00	2
375873	130.00	3
376335	130.00	4
376796	130.00	1
377258	130.00	2
377719	130.00	3
378181	130.00	4
378642	130.00	1
379104	130.00	2
379565	130.00	3
380027	130.00	4
380488	130.00	1
380950	130.00	2
381411	130.00	3
381873	130.00	4
382335	130.00	1
382796	130.00	2
383258	130.00	3
383719	130.00	4
384181	130.00	1
384642	130.00	2
385104	130.00	3
385565	130.00	4
386027	130.00	1
386488	130.00	2
386950	130.00	3
387411	130.00	4
387873	130.00	1
388335	130.00	2
388796	130.00	3
389258	130.00	4
389719	130.00	1
390181	130.00	2
390642	130.00	3
391104	130.00	4
391565	130.00	1
392027	130.00	2
