# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-tekra-ybbob_(original_mix)-09ee0376.mp3
# position_ms	bpm	beat_number
408543	131.00	1
409001	131.00	2
409459	131.00	3
409917	131.00	4
410375	131.00	1
410833	131.00	2
411291	131.00	3
411749	131.00	4
412207	131.00	1
412665	131.00	2
413123	131.00	3
413581	131.00	4
414039	131.00	1
414497	131.00	2
414955	131.00	3
415413	131.00	4
415871	131.00	1
416329	131.00	2
416787	131.00	3
417245	131.00	4
417703	131.00	1
418161	131.00	2
418619	131.00	3
419077	131.00	4
419535	131.00	1
419993	131.00	2
420451	131.00	3
420909	131.00	4
421367	131.00	1
421825	131.00	2
422283	131.00	3
422741	131.00	4
423199	131.00	1
423657	131.00	2
424115	131.00	3
424573	131.00	4
425031	131.00	1
425489	131.00	2
425947	131.00	3
426405	131.00	4
426863	131.00	1
427321	131.00	2
427779	131.00	3
428237	131.00	4
428695	131.00	1
429153	131.00	2
429611	131.00	3
430069	131.00	4
430527	131.00	1
430985	131.00	2
431443	131.00	3
431901	131.00	4
432359	131.00	1
432817	131.00	2
433275	131.00	3
433733	131.00	4
434191	131.00	1
434649	131.00	2
435107	131.00	3
435565	131.00	4
436023	131.00	1
436481	131.00	2
436939	131.00	3
437397	131.00	4
437855	131.00	1
438313	131.00	2
438771	131.00	3
439229	131.00	4
439687	131.00	1
440145	131.00	2
440603	131.00	3
441061	131.00	4
441519	131.00	1
441977	131.00	2
442435	131.00	3
442893	131.00	4
443351	131.00	1
443809	131.00	2
444267	131.00	3
444725	131.00	4
445183	131.00	1
445641	131.00	2
446099	131.00	3
446557	131.00	4
447015	131.00	1
447473	131.00	2
447931	131.00	3
448389	131.00	4
448847	131.00	1
449305	131.00	2
449763	131.00	3
450221	131.00	4
450679	131.00	1
451137	131.00	2
451595	131.00	3
452053	131.00	4
452511	131.00	1
452969	131.00	2
453427	131.00	3
453885	131.00	4
454343	131.00	1
454801	131.00	2
455259	131.00	3
455717	131.00	4
456175	131.00	1
456633	131.00	2
457091	131.00	3
457549	131.00	4
458007	131.00	1
458465	131.00	2
458923	131.00	3
459381	131.00	4
459839	131.00	1
460297	131.00	2
460755	131.00	3
461213	131.00	4
461671	131.00	1
462129	131.00	2
462587	131.00	3
463045	131.00	4
463503	131.00	1
463961	131.00	2
464419	131.00	3
464877	131.00	4
465335	131.00	1
465793	131.00	2
466251	131.00	3
466709	131.00	4
467168	131.00	1
467625	131.00	2
468084	131.00	3
468541	131.00	4
469000	131.00	1
469457	131.00	2
469916	131.00	3
470373	131.00	4
470832	131.00	1
471290	131.00	2
471748	131.00	3
472206	131.00	4
472664	131.00	1
473122	131.00	2
473580	131.00	3
474038	131.00	4
474496	131.00	1
474954	131.00	2
475412	131.00	3
475870	131.00	4
476328	131.00	1
476786	131.00	2
477244	131.00	3
477702	131.00	4
478160	131.00	1
478618	131.00	2
479076	131.00	3
479534	131.00	4
479992	131.00	1
480450	131.00	2
480908	131.00	3
481366	131.00	4
481824	131.00	1
482282	131.00	2
482740	131.00	3
483198	131.00	4
483656	131.00	1
484114	131.00	2
484572	131.00	3
485030	131.00	4
485488	131.00	1
485946	131.00	2
486404	131.00	3
486862	131.00	4
487320	131.00	1
487778	131.00	2
488236	131.00	3
488694	131.00	4
489152	131.00	1
489610	131.00	2
490068	131.00	3
490526	131.00	4
490984	131.00	1
491442	131.00	2
491900	131.00	3
492358	131.00	4
492816	131.00	1
493274	131.00	2
493732	131.00	3
494190	131.00	4
494648	131.00	1
495106	131.00	2
495564	131.00	3
496022	131.00	4
496480	131.00	1
496938	131.00	2
497396	131.00	3
497854	131.00	4
498312	131.00	1
498770	131.00	2
499228	131.00	3
499686	131.00	4
500144	131.00	1
500602	131.00	2
501060	131.00	3
501518	131.00	4
501976	131.00	1
502434	131.00	2
502892	131.00	3
503350	131.00	4
503808	131.00	1
504266	131.00	2
504724	131.00	3
505182	131.00	4
505640	131.00	1
506098	131.00	2
506556	131.00	3
507014	131.00	4
507472	131.00	1
507930	131.00	2
508388	131.00	3
508846	131.00	4
509304	131.00	1
509762	131.00	2
510220	131.00	3
510678	131.00	4
511136	131.00	1
511594	131.00	2
512052	131.00	3
512510	131.00	4
512968	131.00	1
513426	131.00	2
513884	131.00	3
514342	131.00	4
514800	131.00	1
515258	131.00	2
515716	131.00	3
516174	131.00	4
