# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/08-metapattern-pseudo_user.mp3
# position_ms	bpm	beat_number
324992	137.00	3
325430	137.00	4
325868	137.00	1
326306	137.00	2
326744	137.00	3
327182	137.00	4
327620	137.00	1
328058	137.00	2
328496	137.00	3
328934	137.00	4
329372	137.00	1
329810	137.00	2
330248	137.00	3
330686	137.00	4
331124	137.00	1
331562	137.00	2
332000	137.00	3
332438	137.00	4
332876	137.00	1
333314	137.00	2
333752	137.00	3
334190	137.00	4
334627	137.00	1
335065	137.00	2
335503	137.00	3
335941	137.00	4
336379	137.00	1
336817	137.00	2
337255	137.00	3
337693	137.00	4
338131	137.00	1
338569	137.00	2
339007	137.00	3
339445	137.00	4
339883	137.00	1
340321	137.00	2
340759	137.00	3
341197	137.00	4
341635	137.00	1
342073	137.00	2
342511	137.00	3
342949	137.00	4
343387	137.00	1
343825	137.00	2
344263	137.00	3
344700	137.00	4
345138	137.00	1
345576	137.00	2
346014	137.00	3
346452	137.00	4
346890	137.00	1
347328	137.00	2
347766	137.00	3
348204	137.00	4
348642	137.00	1
349080	137.00	2
349518	137.00	3
349956	137.00	4
350394	137.00	1
350832	137.00	2
351270	137.00	3
351708	137.00	4
352146	137.00	1
352584	137.00	2
353022	137.00	3
353460	137.00	4
353898	137.00	1
354336	137.00	2
354773	137.00	3
355211	137.00	4
355649	137.00	1
356087	137.00	2
356525	137.00	3
356963	137.00	4
357401	137.00	1
357839	137.00	2
358277	137.00	3
358715	137.00	4
359153	137.00	1
359591	137.00	2
360029	137.00	3
360467	137.00	4
360905	137.00	1
361343	137.00	2
361781	137.00	3
362219	137.00	4
362657	137.00	1
363095	137.00	2
363533	137.00	3
363971	137.00	4
364409	137.00	1
364846	137.00	2
365284	137.00	3
365722	137.00	4
366160	137.00	1
366598	137.00	2
367036	137.00	3
367474	137.00	4
367912	137.00	1
368350	137.00	2
368788	137.00	3
369226	137.00	4
369664	137.00	1
370102	137.00	2
370540	137.00	3
370978	137.00	4
371416	137.00	1
371854	137.00	2
372292	137.00	3
372730	137.00	4
373168	137.00	1
373606	137.00	2
374044	137.00	3
374481	137.00	4
374919	137.00	1
375357	137.00	2
375795	137.00	3
376233	137.00	4
376671	137.00	1
377109	137.00	2
377547	137.00	3
377985	137.00	4
378423	137.00	1
378861	137.00	2
379299	137.00	3
379737	137.00	4
380175	137.00	1
380613	137.00	2
381051	137.00	3
381489	137.00	4
381927	137.00	1
382365	137.00	2
382803	137.00	3
383241	137.00	4
383679	137.00	1
384117	137.00	2
384554	137.00	3
384992	137.00	4
385430	137.00	1
385868	137.00	2
386306	137.00	3
386744	137.00	4
387182	137.00	1
387620	137.00	2
388058	137.00	3
388496	137.00	4
388934	137.00	1
389372	137.00	2
389810	137.00	3
390248	137.00	4
390686	137.00	1
391124	137.00	2
391562	137.00	3
392000	137.00	4
392438	137.00	1
392876	137.00	2
393314	137.00	3
393752	137.00	4
394190	137.00	1
394627	137.00	2
395065	137.00	3
395503	137.00	4
395941	137.00	1
396379	137.00	2
396817	137.00	3
397255	137.00	4
397693	137.00	1
398131	137.00	2
398569	137.00	3
399007	137.00	4
399445	137.00	1
399883	137.00	2
400321	137.00	3
400759	137.00	4
401197	137.00	1
401635	137.00	2
402073	137.00	3
402511	137.00	4
402949	137.00	1
403387	137.00	2
403825	137.00	3
404263	137.00	4
404700	137.00	1
405138	137.00	2
405576	137.00	3
406014	137.00	4
406452	137.00	1
406890	137.00	2
407328	137.00	3
407766	137.00	4
408204	137.00	1
408642	137.00	2
409080	137.00	3
409518	137.00	4
409956	137.00	1
410394	137.00	2
410832	137.00	3
411270	137.00	4
411708	137.00	1
412146	137.00	2
412584	137.00	3
413022	137.00	4
413460	137.00	1
413898	137.00	2
414336	137.00	3
414773	137.00	4
415211	137.00	1
415649	137.00	2
416087	137.00	3
416525	137.00	4
416963	137.00	1
417401	137.00	2
417839	137.00	3
418277	137.00	4
418715	137.00	1
419153	137.00	2
419591	137.00	3
420029	137.00	4
420467	137.00	1
420905	137.00	2
421343	137.00	3
421781	137.00	4
