# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - I Love Ya.mp3
# position_ms	bpm	beat_number
404917	122.00	4
405408	122.00	1
405900	122.00	2
406392	122.00	3
406884	122.00	4
407376	122.00	1
407867	122.00	2
408359	122.00	3
408851	122.00	4
409343	122.00	1
409835	122.00	2
410326	122.00	3
410818	122.00	4
411310	122.00	1
411802	122.00	2
412294	122.00	3
412785	122.00	4
413277	122.00	1
413769	122.00	2
414261	122.00	3
414753	122.00	4
415244	122.00	1
415736	122.00	2
416228	122.00	3
416720	122.00	4
417211	122.00	1
417703	122.00	2
418195	122.00	3
418687	122.00	4
419179	122.00	1
419671	122.00	2
420162	122.00	3
420654	122.00	4
421146	122.00	1
421638	122.00	2
422129	122.00	3
422621	122.00	4
423113	122.00	1
423605	122.00	2
424097	122.00	3
424588	122.00	4
425080	122.00	1
425572	122.00	2
426064	122.00	3
426556	122.00	4
427047	122.00	1
427539	122.00	2
428031	122.00	3
428523	122.00	4
429015	122.00	1
429506	122.00	2
429998	122.00	3
430490	122.00	4
430982	122.00	1
431474	122.00	2
431965	122.00	3
432457	122.00	4
432949	122.00	1
433441	122.00	2
433933	122.00	3
434424	122.00	4
434916	122.00	1
435408	122.00	2
435900	122.00	3
436392	122.00	4
436883	122.00	1
437375	122.00	2
437867	122.00	3
438359	122.00	4
438851	122.00	1
439342	122.00	2
439834	122.00	3
440326	122.00	4
440818	122.00	1
441310	122.00	2
441801	122.00	3
442293	122.00	4
442785	122.00	1
443277	122.00	2
443768	122.00	3
444260	122.00	4
444752	122.00	1
445244	122.00	2
445736	122.00	3
446227	122.00	4
446719	122.00	1
447211	122.00	2
447703	122.00	3
448195	122.00	4
448686	122.00	1
449178	122.00	2
449670	122.00	3
450162	122.00	4
450654	122.00	1
451145	122.00	2
451637	122.00	3
452129	122.00	4
452621	122.00	1
453113	122.00	2
453604	122.00	3
454096	122.00	4
454588	122.00	1
455080	122.00	2
455572	122.00	3
456063	122.00	4
456555	122.00	1
